DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,North Macedonia,2023,8.20,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2013,51.74,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2014,37.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2015,42.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2016,44.40,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2017,40.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2018,38.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2019,40.52,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2020,35.56,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2021,33.13,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2022,42.23,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Malta,2023,40.40,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2013,33.25,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2014,31.73,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2015,30.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2016,29.57,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2017,28.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2018,26.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2019,28.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2020,29.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2021,26.15,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2022,28.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Netherlands,2023,25.69,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2013,50.80,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2014,46.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2015,43.34,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2016,42.20,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2017,40.16,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2018,37.16,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2019,39.96,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2020,33.27,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2021,29.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2022,35.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Norway,2023,37.35,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2013,23.96,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2014,21.70,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2015,18.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2016,20.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2017,19.23,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2018,17.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2019,16.89,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2020,14.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2021,12.72,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2022,13.63,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Poland,2023,14.00,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2013,5.53,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2014,5.20,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2015,4.52,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2016,5.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2017,5.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2018,5.63,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2019,6.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2020,5.59,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2021,6.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2022,7.16,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Portugal,2023,7.23,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2013,87.77,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2014,11.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2015,1.50,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2016,1.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2017,1.38,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2018,1.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2019,1.46,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2020,1.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2021,0.95,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2022,1.19,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Romania,2023,1.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2013,24.37,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2014,21.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2015,19.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2016,18.92,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2017,18.25,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2018,98.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2019,89.26,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2020,83.69,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2021,76.56,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2022,77.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Serbia,2023,81.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2013,48.76,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2014,47.38,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2015,47.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2016,50.34,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2017,46.87,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2018,46.53,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2019,52.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2020,51.22,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2021,46.37,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2022,44.40,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Sweden,2023,45.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2013,8.55,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2014,9.02,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2015,8.24,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2016,7.51,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2017,7.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2018,7.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2019,6.92,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2020,6.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2021,5.45,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2022,5.36,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovenia,2023,7.70,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2013,37.28,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2014,36.71,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2015,34.35,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2016,30.08,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2017,29.79,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2018,29.34,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2019,28.02,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2020,23.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2021,20.72,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2022,23.83,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Slovakia,2023,23.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2013,566.50,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2014,653.16,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2015,746.93,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2016,802.85,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2017,875.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,England and Wales,2018,927.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,55.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,54.39,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,69.34,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2016,73.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,72.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2018,74.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,59.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,63.79,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,65.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,59.78,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,56.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,56.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Kosovo*,2016,20.49,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Kosovo*,2017,18.56,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Kosovo*,2018,16.90,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Kosovo*,2019,15.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Serious assault,Per hundred thousand inhabitants,Kosovo*,2020,15.37,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2014,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2015,0.27,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2016,0.13,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2017,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2018,0.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2019,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2020,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2021,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2022,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Albania,2023,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2013,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2014,0.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2015,0.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2016,0.02,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2017,0.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2018,0.06,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2019,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2020,0.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2021,0.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2022,0.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Austria,2023,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Belgium,2013,10.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Belgium,2014,10.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Belgium,2015,10.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Belgium,2016,10.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Belgium,2017,10.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2013,1.19,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2014,1.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2015,1.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2016,0.98,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2017,1.44,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2018,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2019,1.03,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2020,1.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2021,1.00,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2022,1.21,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Bulgaria,2023,1.38,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2013,0.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2014,0.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2015,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2016,0.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2017,0.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2018,0.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2019,0.06,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2020,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2021,0.06,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2022,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Switzerland,2023,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Cyprus,2013,0.46,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Kidnapping,Per hundred thousand inhabitants,Cyprus,2014,0.93,,
